track_file; timestamp of the run; had_video; was_guided; was_force_merge_allowed; distance_from_calculated_arena; max_trace_gap; min_trace_length; bee_max_step_len; bee_max_step_len_per_frame; max_trace_gap_to_interpolate_distance; max_step_distance_to_merge_overlapping_traces; force_merge_vicinity; screen_size; loaded traces; inside arena; zero length; jumps forth and back fixed; traces swapped; after first gaps and redundant; after merging overlapping traces; population size 
../data/Video_tracking/191001/20191001_144417877_2BEES_generated_20211029_092222_nn.csv; 2022-11-29 14:48:57.927471; Unknown; Unknown; Unknown; 50; 100; 1; 50; 70; 20; 50; 100; 500; [[0, 900], [0, 900]]; 153; 153; 117; 2; 0; 71; 49; 2
../data/Video_tracking/191002/20191002_105500687_2BEES_generated_20211220_114055_nn.csv; 2022-10-25 15:18:55.773583; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 619; 619; ; 142; 0; 63; 35; 2
../data/Video_tracking/191002/20191002_105500687_2BEES_generated_20211220_114055_nn.csv; 2022-10-25 16:34:24.919384; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 619; 619; ; 142; 0; 44; 30; 2
../data/Video_tracking/191002/20191002_105500687_2BEES_generated_20211220_114055_nn.csv; 2022-10-25 18:13:34.736297; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 619; 619; ; 142; 0; 63; 35; 2
../data/Video_tracking/191002/20191002_105500687_2BEES_generated_20211220_114055_nn.csv; 2022-10-26 14:04:36.153310; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 619; 619; 433; 142; 0; 63; 33; 2
../data/Video_tracking/191002/20191002_105500687_2BEES_generated_20211220_114055_nn.csv; 2022-10-26 15:25:43.818376; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 619; 619; 433; 142; 0; 63; 37; 2
../data/Video_tracking/191002/20191002_105500687_2BEES_generated_20211220_114055_nn.csv; 2022-10-27 17:45:50.402372; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 619; 619; 433; 142; 0; 63; 40; 2
../data/Video_tracking/191002/20191002_105500687_2BEES_generated_20211220_114055_nn.csv; 2022-10-27 18:37:50.238022; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 619; 619; 433; 142; 0; 63; 21; 2
../data/Video_tracking/191002/20191002_105500687_2BEES_generated_20211220_114055_nn.csv; 2022-10-31 13:14:08.113613; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 619; 619; 433; 142; 0; 64; 30; 2
../data/Video_tracking/191002/20191002_105500687_2BEES_generated_20211220_114055_nn.csv; 2022-10-31 15:14:17.414936; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 619; 619; 433; 142; 0; 64; 30; 2
../data/Video_tracking/191002/20191002_105500687_2BEES_generated_20211220_114055_nn.csv; 2022-11-15 17:49:13.845259; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 619; 619; 247; 142; 0; 64; 17; 2
../data/Video_tracking/191002/20191002_105500687_2BEES_generated_20211220_114055_nn.csv; 2022-11-16 15:32:39.424142; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 619; 619; 64; 140; 0; 56; 21; 2
../data/Video_tracking/191002/20191002_105500687_2BEES_generated_20211220_114055_nn.csv; 2022-11-23 18:20:45.691222; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 619; 619; 430; 142; 0; 65; 16; 2
../data/Video_tracking/191002/20191002_105500687_2BEES_generated_20211220_114055_nn.csv; 2022-11-23 20:15:24.247057; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 619; 619; 429; 142; 0; 65; 16; 2
../data/Video_tracking/191002/20191002_140936347_2BEES_generated_20211221_093930_nn.csv; 2022-10-25 15:19:16.042586; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 157; 157; ; 3; 0; 106; 75; 2
../data/Video_tracking/191002/20191002_140936347_2BEES_generated_20211221_093930_nn.csv; 2022-10-25 16:34:27.254499; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 157; 157; ; 3; 0; 62; 59; 2
../data/Video_tracking/191002/20191002_140936347_2BEES_generated_20211221_093930_nn.csv; 2022-10-25 18:13:37.950708; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 157; 157; ; 3; 0; 95; 66; 2
../data/Video_tracking/191002/20191002_140936347_2BEES_generated_20211221_093930_nn.csv; 2022-10-26 14:04:39.413921; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 157; 157; 140; 3; 0; 95; 66; 2
../data/Video_tracking/191002/20191002_140936347_2BEES_generated_20211221_093930_nn.csv; 2022-10-27 17:45:53.508402; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 157; 157; 140; 3; 0; 106; 76; 2
../data/Video_tracking/191002/20191002_140936347_2BEES_generated_20211221_093930_nn.csv; 2022-10-27 18:37:55.373562; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 157; 157; 140; 3; 0; 106; 71; 2
../data/Video_tracking/191002/20191002_140936347_2BEES_generated_20211221_093930_nn.csv; 2022-10-31 13:14:13.248022; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 157; 157; 140; 3; 0; 131; 83; 2
../data/Video_tracking/191002/20191002_140936347_2BEES_generated_20211221_093930_nn.csv; 2022-10-31 15:14:21.897144; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 157; 157; 140; 3; 0; 131; 84; 2
../data/Video_tracking/191002/20191002_140936347_2BEES_generated_20211221_093930_nn.csv; 2022-11-15 17:49:19.127259; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 157; 157; 132; 3; 0; 124; 77; 2
../data/Video_tracking/191002/20191002_140936347_2BEES_generated_20211221_093930_nn.csv; 2022-11-16 15:32:44.366481; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 157; 157; 125; 3; 0; 118; 71; 2
../data/Video_tracking/191002/20191002_140936347_2BEES_generated_20211221_093930_nn.csv; 2022-11-23 18:20:51.448670; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 157; 157; 135; 3; 0; 127; 80; 2
../data/Video_tracking/191002/20191002_143119090_2BEES_generated_20211221_111932_nn.csv; 2022-10-25 15:19:28.958679; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 98; 98; ; 57; 0; 11; 10; 2
../data/Video_tracking/191002/20191002_143119090_2BEES_generated_20211221_111932_nn.csv; 2022-10-25 16:34:29.209439; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 98; 97; ; 57; 0; 5; 4; 2
../data/Video_tracking/191002/20191002_143119090_2BEES_generated_20211221_111932_nn.csv; 2022-10-25 18:13:39.666121; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 98; 97; ; 57; 0; 11; 10; 2
../data/Video_tracking/191002/20191002_143119090_2BEES_generated_20211221_111932_nn.csv; 2022-10-26 14:04:41.187336; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 98; 97; 58; 57; 0; 11; 10; 2
../data/Video_tracking/191002/20191002_143119090_2BEES_generated_20211221_111932_nn.csv; 2022-10-27 17:45:55.457819; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 98; 98; 58; 57; 0; 11; 10; 2
../data/Video_tracking/191002/20191002_143119090_2BEES_generated_20211221_111932_nn.csv; 2022-10-27 18:37:57.221336; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 98; 98; 58; 57; 0; 11; 7; 2
../data/Video_tracking/191002/20191002_143119090_2BEES_generated_20211221_111932_nn.csv; 2022-10-31 13:14:15.048522; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 98; 97; 58; 57; 0; 5; 4; 2
../data/Video_tracking/191002/20191002_143119090_2BEES_generated_20211221_111932_nn.csv; 2022-10-31 15:14:23.631952; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 98; 97; 58; 57; 0; 5; 4; 2
../data/Video_tracking/191002/20191002_143119090_2BEES_generated_20211221_111932_nn.csv; 2022-11-15 17:49:21.385497; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 98; 97; 11; 57; 0; 5; 4; 2
../data/Video_tracking/191002/20191002_143119090_2BEES_generated_20211221_111932_nn.csv; 2022-11-16 15:32:46.445733; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 98; 97; 11; 57; 0; 5; 4; 2
../data/Video_tracking/191002/20191002_143119090_2BEES_generated_20211221_111932_nn.csv; 2022-11-23 18:20:54.227720; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 98; 97; 20; 57; 0; 5; 4; 2
../data/Video_tracking/191003/20191003_102832784_2BEES_generated_20220103_103753_nn.csv; 2022-10-25 15:20:20.369046; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 91; 91; ; 1; 0; 40; 36; 2
../data/Video_tracking/191003/20191003_102832784_2BEES_generated_20220103_103753_nn.csv; 2022-10-25 16:34:31.493468; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 91; 91; ; 1; 0; 6; 3; 2
../data/Video_tracking/191003/20191003_102832784_2BEES_generated_20220103_103753_nn.csv; 2022-10-25 18:13:41.615907; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 91; 91; ; 1; 0; 40; 36; 2
../data/Video_tracking/191003/20191003_102832784_2BEES_generated_20220103_103753_nn.csv; 2022-10-26 14:04:43.116239; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 91; 91; 79; 1; 0; 40; 36; 2
../data/Video_tracking/191003/20191003_102832784_2BEES_generated_20220103_103753_nn.csv; 2022-10-26 15:25:50.854438; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 91; 91; 79; 1; 0; 40; 37; 2
../data/Video_tracking/191003/20191003_102832784_2BEES_generated_20220103_103753_nn.csv; 2022-10-27 17:45:57.423205; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 91; 91; 79; 1; 0; 40; 37; 2
../data/Video_tracking/191003/20191003_102832784_2BEES_generated_20220103_103753_nn.csv; 2022-10-27 18:38:00.136383; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 91; 91; 79; 1; 0; 40; 29; 2
../data/Video_tracking/191003/20191003_102832784_2BEES_generated_20220103_103753_nn.csv; 2022-10-31 13:14:17.901861; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 91; 91; 79; 1; 0; 71; 50; 2
../data/Video_tracking/191003/20191003_102832784_2BEES_generated_20220103_103753_nn.csv; 2022-10-31 15:14:26.357150; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 91; 91; 79; 1; 0; 71; 50; 2
../data/Video_tracking/191003/20191003_102832784_2BEES_generated_20220103_103753_nn.csv; 2022-11-15 17:49:24.912515; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 91; 91; 53; 1; 0; 52; 32; 2
../data/Video_tracking/191003/20191003_102832784_2BEES_generated_20220103_103753_nn.csv; 2022-11-16 15:32:48.809516; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 91; 91; 41; 1; 0; 40; 22; 2
../data/Video_tracking/191003/20191003_102832784_2BEES_generated_20220103_103753_nn.csv; 2022-11-23 18:20:57.087135; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 91; 91; 68; 1; 0; 64; 44; 2
../data/Video_tracking/191003/20191003_132915716_2BEES_generated_20211222_105538_nn.csv; 2022-10-25 15:20:37.550865; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 89; 89; ; 0; 0; 36; 32; 2
../data/Video_tracking/191003/20191003_132915716_2BEES_generated_20211222_105538_nn.csv; 2022-10-25 16:34:34.441600; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 89; 89; ; 0; 0; 3; 2; 2
../data/Video_tracking/191003/20191003_132915716_2BEES_generated_20211222_105538_nn.csv; 2022-10-25 18:13:43.951663; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 89; 89; ; 0; 0; 20; 19; 2
../data/Video_tracking/191003/20191003_132915716_2BEES_generated_20211222_105538_nn.csv; 2022-10-26 14:04:45.705066; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 89; 89; 81; 0; 0; 20; 19; 2
../data/Video_tracking/191003/20191003_132915716_2BEES_generated_20211222_105538_nn.csv; 2022-10-27 17:46:00.029074; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 89; 89; 81; 0; 0; 36; 32; 2
../data/Video_tracking/191003/20191003_132915716_2BEES_generated_20211222_105538_nn.csv; 2022-10-27 18:38:02.912578; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 89; 89; 81; 0; 0; 36; 32; 2
../data/Video_tracking/191003/20191003_132915716_2BEES_generated_20211222_105538_nn.csv; 2022-10-31 13:14:20.495373; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 89; 89; 81; 0; 0; 36; 32; 2
../data/Video_tracking/191003/20191003_132915716_2BEES_generated_20211222_105538_nn.csv; 2022-10-31 15:14:28.812122; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 89; 89; 81; 0; 0; 36; 32; 2
../data/Video_tracking/191003/20191003_132915716_2BEES_generated_20211222_105538_nn.csv; 2022-11-15 17:49:28.045297; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 89; 89; 61; 0; 0; 41; 33; 2
../data/Video_tracking/191003/20191003_132915716_2BEES_generated_20211222_105538_nn.csv; 2022-11-16 15:32:51.653626; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 89; 89; 34; 0; 0; 34; 22; 2
../data/Video_tracking/191003/20191003_132915716_2BEES_generated_20211222_105538_nn.csv; 2022-11-23 18:21:00.016764; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 89; 89; 72; 0; 0; 52; 44; 2
../data/Video_tracking/191003/20191003_132915716_2BEES_generated_20211222_105538_nn.csv; 2022-11-23 20:15:37.426572; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 89; 89; 73; 0; 0; 53; 45; 2
../data/Video_tracking/191007/20191007_115433391_2BEES_generated_20220104_100304_nn.csv; 2022-10-25 15:20:51.247891; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 523; 523; ; 4; 0; 128; 110; 2
../data/Video_tracking/191007/20191007_115433391_2BEES_generated_20220104_100304_nn.csv; 2022-10-25 16:34:37.759370; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 523; 523; ; 4; 0; 11; 7; 2
../data/Video_tracking/191007/20191007_115433391_2BEES_generated_20220104_100304_nn.csv; 2022-10-25 18:13:47.601871; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 523; 523; ; 4; 0; 123; 106; 2
../data/Video_tracking/191007/20191007_115433391_2BEES_generated_20220104_100304_nn.csv; 2022-10-26 14:04:50.014910; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 523; 523; 377; 4; 0; 123; 84; 2
../data/Video_tracking/191007/20191007_115433391_2BEES_generated_20220104_100304_nn.csv; 2022-10-26 15:25:56.589467; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 523; 523; 377; 4; 0; 123; 118; 2
../data/Video_tracking/191007/20191007_115433391_2BEES_generated_20220104_100304_nn.csv; 2022-10-27 17:46:03.012804; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 523; 523; 377; 4; 0; 128; 126; 2
../data/Video_tracking/191007/20191007_115433391_2BEES_generated_20220104_100304_nn.csv; 2022-10-27 18:38:08.842050; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 523; 523; 377; 4; 0; 128; 25; 2
../data/Video_tracking/191007/20191007_115433391_2BEES_generated_20220104_100304_nn.csv; 2022-10-31 13:14:24.684951; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 523; 523; 377; 4; 0; 51; 8; 2
../data/Video_tracking/191007/20191007_115433391_2BEES_generated_20220104_100304_nn.csv; 2022-10-31 15:14:33.173152; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 523; 523; 377; 4; 0; 51; 8; 2
../data/Video_tracking/191007/20191007_115433391_2BEES_generated_20220104_100304_nn.csv; 2022-11-15 17:49:32.642230; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 523; 523; 197; 4; 0; 52; 10; 2
../data/Video_tracking/191007/20191007_115433391_2BEES_generated_20220104_100304_nn.csv; 2022-11-16 15:32:53.865483; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 523; 523; 56; 4; 0; 52; 44; 2
../data/Video_tracking/191007/20191007_115433391_2BEES_generated_20220104_100304_nn.csv; 2022-11-23 18:21:05.239779; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 523; 523; 362; 4; 0; 51; 13; 2
../data/Video_tracking/191007/20191007_122803196_2BEES_generated_20220104_101818_nn.csv; 2022-10-25 15:21:09.437045; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 37; 37; ; 1; 0; 28; 25; 2
../data/Video_tracking/191007/20191007_122803196_2BEES_generated_20220104_101818_nn.csv; 2022-10-25 16:34:39.654763; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 37; 37; ; 1; 0; 22; 19; 2
../data/Video_tracking/191007/20191007_122803196_2BEES_generated_20220104_101818_nn.csv; 2022-10-25 18:13:49.358206; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 37; 37; ; 1; 0; 28; 25; 2
../data/Video_tracking/191007/20191007_122803196_2BEES_generated_20220104_101818_nn.csv; 2022-10-26 14:04:51.904386; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 37; 37; 30; 1; 0; 28; 23; 2
../data/Video_tracking/191007/20191007_122803196_2BEES_generated_20220104_101818_nn.csv; 2022-10-27 17:46:04.712393; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 37; 37; 30; 1; 0; 28; 27; 2
../data/Video_tracking/191007/20191007_122803196_2BEES_generated_20220104_101818_nn.csv; 2022-10-27 18:38:11.194488; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 37; 37; 30; 1; 0; 28; 21; 2
../data/Video_tracking/191007/20191007_122803196_2BEES_generated_20220104_101818_nn.csv; 2022-10-31 13:14:26.870663; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 37; 37; 30; 1; 0; 28; 21; 2
../data/Video_tracking/191007/20191007_122803196_2BEES_generated_20220104_101818_nn.csv; 2022-10-31 15:14:35.210030; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 37; 37; 30; 1; 0; 28; 21; 2
../data/Video_tracking/191007/20191007_122803196_2BEES_generated_20220104_101818_nn.csv; 2022-11-15 17:49:34.927285; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 37; 37; 29; 1; 0; 28; 21; 2
../data/Video_tracking/191007/20191007_122803196_2BEES_generated_20220104_101818_nn.csv; 2022-11-16 15:32:56.065986; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 37; 37; 24; 1; 0; 23; 16; 2
../data/Video_tracking/191007/20191007_122803196_2BEES_generated_20220104_101818_nn.csv; 2022-11-23 18:21:07.622535; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 37; 37; 30; 1; 0; 28; 21; 2
../data/Video_tracking/191007/20191007_144544947_2BEES_generated_20220104_112017_nn.csv; 2022-10-25 15:23:04.668397; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 24; 24; ; 0; 0; 6; 3; 2
../data/Video_tracking/191007/20191007_144544947_2BEES_generated_20220104_112017_nn.csv; 2022-10-25 16:34:41.756279; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 24; 24; ; 0; 0; 6; 3; 2
../data/Video_tracking/191007/20191007_144544947_2BEES_generated_20220104_112017_nn.csv; 2022-10-25 18:13:51.122488; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 24; 24; ; 0; 0; 6; 3; 2
../data/Video_tracking/191007/20191007_144544947_2BEES_generated_20220104_112017_nn.csv; 2022-10-26 14:04:53.935492; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 24; 24; 11; 0; 0; 6; 2; 2
../data/Video_tracking/191007/20191007_144544947_2BEES_generated_20220104_112017_nn.csv; 2022-10-27 17:46:06.679181; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 24; 24; 11; 0; 0; 6; 3; 2
../data/Video_tracking/191007/20191007_144544947_2BEES_generated_20220104_112017_nn.csv; 2022-10-27 18:38:13.580888; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; 200; [[0, 900], [0, 900]]; 24; 24; 11; 0; 0; 6; 2; 2
../data/Video_tracking/191007/20191007_144544947_2BEES_generated_20220104_112017_nn.csv; 2022-10-31 13:14:28.961903; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 200; [[0, 900], [0, 900]]; 24; 24; 11; 0; 0; 6; 2; 2
../data/Video_tracking/191007/20191007_144544947_2BEES_generated_20220104_112017_nn.csv; 2022-10-31 15:14:37.272391; Unknown; Unknown; Unknown; 50; 100; ; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 24; 24; 11; 0; 0; 6; 2; 2
../data/Video_tracking/191007/20191007_144544947_2BEES_generated_20220104_112017_nn.csv; 2022-11-15 17:49:37.259789; Unknown; Unknown; Unknown; 50; 100; 26; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 24; 24; 8; 0; 0; 6; 2; 2
../data/Video_tracking/191007/20191007_144544947_2BEES_generated_20220104_112017_nn.csv; 2022-11-16 15:32:58.371165; Unknown; Unknown; Unknown; 50; 100; 100; 50; 70; 20; 150; 120; 0; [[0, 900], [0, 900]]; 24; 24; 7; 0; 0; 6; 2; 2
../data/Video_tracking/191008/20191008_112936550_2BEES_generated_20220105_111045_nn.csv; 2022-10-25 15:23:30.027814; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 969; 969; ; 116; 0; 213; 185; 2
../data/Video_tracking/191008/20191008_112936550_2BEES_generated_20220105_111045_nn.csv; 2022-10-25 16:34:48.920674; Unknown; Unknown; Unknown; 50; 500; ; 1; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 969; 969; ; 116; 0; 89; 79; 2
../data/Video_tracking/191008/20191008_112936550_2BEES_generated_20220105_111045_nn.csv; 2022-10-25 18:13:59.803248; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 969; 969; ; 116; 0; 196; 172; 2
../data/Video_tracking/191008/20191008_112936550_2BEES_generated_20220105_111045_nn.csv; 2022-10-26 14:05:02.262106; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 969; 969; 830; 116; 0; 196; 168; 2
../data/Video_tracking/191008/20191008_112936550_2BEES_generated_20220105_111045_nn.csv; 2022-10-26 15:26:09.056254; Unknown; Unknown; Unknown; 50; 200; ; 10; 50; 28; 100; 230; ; [[0, 900], [0, 900]]; 969; 969; 830; 116; 0; 196; 190; 2
../data/Video_tracking/191008/20191008_112936550_2BEES_generated_20220105_111045_nn.csv; 2022-10-27 17:46:14.098996; Unknown; Unknown; Unknown; 53; 150; ; 10; 50; 28; 100; 200; ; [[0, 900], [0, 900]]; 969; 969; 830; 116; 0; 213; 206; 2
